word,ipa_toned,clean_text,category,audio_path,duration
omushuuzi,omuʃúːzi,he only checks if its safe. omushwa1 n. ants,person,omushuuzi.wav,0
omushwashumi,omuʃwaʃúmi,swindler,person,omushwashumi.wav,0
omushwija,omuʃwíja,malaria,person,omushwija.wav,0
omushwijumi,omuʃwijúmi,"knowledge, etc by testing or questioning",person,omushwijumi.wav,0
omushwino,omuʃwíno,a small hole in an ant hill. omusi1 n. vessel,person,omushwino.wav,0
omusiba,omusíβa,sticky mingled millet that is ready for serving and has been properly organised in the mingling pot,person,omusiba.wav,0
omusibaazo,omusiβáːzo,to move or stand unsteadily as if omusibe omusiringanya,person,omusibaazo.wav,0
omusibe,omusíβe,prisoner,person,omusibe.wav,0
omusigazi,omusigázi,boy,person,omusigazi.wav,0
omusigi,omusígi,a member of one of the clans among the Bakiga who lives in Mpororo,person,omusigi.wav,0
omusigire,omusigíɾe,care taker,person,omusigire.wav,0
omusigirwa,omusigíɾwa,acting,person,omusigirwa.wav,0
omusiiba,omusíːβa,septic wound,person,omusiiba.wav,0
omusiiga,omusíːga,a wide and deepened wound,person,omusiiga.wav,0
omusiisi,omusíːsi,law or custom.  sinner,person,omusiisi.wav,0
omusiita,omusíːta,someone who belongs to the Basiita clan and who guards a royal drum. The guard of Ankore royal drum was given a very nice car,person,omusiita.wav,0
omusikamoori,omusikamóːɾi,sycamore,person,omusikamoori.wav,0
omusikautu,omusikaútu,scout,person,omusikautu.wav,0
omusikizi,omusikízi,a plant specie that usually grow in flat areas and farm lands,person,omusikizi.wav,0
omusiko,omusíko,cry,person,omusiko.wav,0
omusikuzi,omusikúzi,untrustworthy person.. omusikye1 adv. being near something or someone. omusikye2 n. someone who has married a person of a higher rank. omusimaari1 n. nail,person,omusikuzi.wav,0
omusimbi,omusímβi,alluvial soils. Alluvial soils stick on the hoe,person,omusimbi.wav,0
omusimeeno,omusiméːno,saw.,person,omusimeeno.wav,0
omusimi,omusími,someone who scraps hides or saves them from loss or destruction,person,omusimi.wav,0
omusindansi,omusindánsi,"step, etc",person,omusindansi.wav,0
omusindiizi,omusindíːzi,someone who forces a cow to suckle. The calf kicked him when he was forcing it to suckle,person,omusindiizi.wav,0
omusindiki,omusindíki,pusher,person,omusindiki.wav,0
omusindo,omusíndo,footstep,person,omusindo.wav,0
omusingasinga,omusiŋasíŋa,a plant species,person,omusingasinga.wav,0
omusingo,omusíŋo,a person of the basingo clan found in Ankore and Kigezi,person,omusingo.wav,0
omusingoozi,omusiŋóːzi,sweeper,person,omusingoozi.wav,0
omusinguzi,omusiŋúzi,contest or struggle,person,omusinguzi.wav,0
omusingye,omusíŋye,foundation,person,omusingye.wav,0
omusino,omusíno,clitoris,person,omusino.wav,0
omusinzi,omusínzi,drunkard,person,omusinzi.wav,0
omusipi,omusípi,ORUKOBA,person,omusipi.wav,0
omusiraamu,omusiɾáːmu,muslim,person,omusiraamu.wav,0
omusiri,omusíɾi,vegetables and fruits,person,omusiri.wav,0
omusiriira,omusiɾíːɾa,burnt substance,person,omusiriira.wav,0
omusiringanya,omusiɾiŋáɲa,elephant grass,person,omusiringanya.wav,0
omusitaari,omusitáːɾi,line,person,omusitaari.wav,0
omusito,omusíto,skewer,person,omusito.wav,0
omusoomi,omusóːmi,dancer,person,omusoomi.wav,0
omusoomo,omusóːmo,traditional dancing,person,omusoomo.wav,0
omusoomoro,omusoːmóɾo,a rough tree whose leaves are used as sand paper to smoothen the rough things like timber,person,omusoomoro.wav,0
omusoorooza,omusoːɾóːza,a small thornless plant with small white pea like flowers a nd leaves like acacia or jacaranda,person,omusoorooza.wav,0
omusosorodooti,omusosoɾodóːti,catholic priest,person,omusosorodooti.wav,0
omusuusi,omusúːsi,the one who slashes the compound or cuts down the bush,person,omusuusi.wav,0
omusya,omúsya,fresher,person,omusya.wav,0
omusyasya,omusyásya,any first hand item that is bought,person,omusyasya.wav,0
omusyaza,omusyáza,tall thorn-tree,person,omusyaza.wav,0
omusyo,omúsyo,knife,person,omusyo.wav,0
omutaagiiro,omutaːgíːɾo,walking with legs spread especially when one is sick or suffering from a disease that does not allow him to walk properly e.g syphilis,person,omutaagiiro.wav,0
omutaago,omutáːgo,being painfully sick,person,omutaago.wav,0
omutaagurizi,omutaːguɾízi,dancer,person,omutaagurizi.wav,0
omutaaha,omutáːha,a wild tree with red berries,person,omutaaha.wav,0
omutaahi,omutáːhi,neighbour,person,omutaahi.wav,0
omutaahira,omutaːhíɾa,young jigger,person,omutaahira.wav,0
omutaako,omutáːko,etc,person,omutaako.wav,0
omutaano,omutáːno,someone's greatness due to his or her deeds,person,omutaano.wav,0
omutaanyaguzi,omutaːɲagúzi,((v.)) - - a rioter,person,omutaanyaguzi.wav,0
omutaanyo,omutáːɲo,being proud,person,omutaanyo.wav,0
omutaari,omutáːɾi,spear,person,omutaari.wav,0
omutaasyo,omutáːsyo,a time when cattle come back home in the evening,person,omutaasyo.wav,0
omutaate,omutáːte,a wild tree with a yellow stem when the barck is removed and people make hoe handles from its stem,person,omutaate.wav,0
omutaayaayi,omutaːyáːyi,visitor,person,omutaayaayi.wav,0
omutaba,omutáβa,plaintiff,person,omutaba.wav,0
omutabani,omutaβáni,son,person,omutabani.wav,0
omutabizi,omutaβízi,cultivator,person,omutabizi.wav,0
omutabungwa,omutaβúŋwa,a coffee plant,person,omutabungwa.wav,0
omutabuzi,omutaβúzi,the person who disorganises others,person,omutabuzi.wav,0
omutagara,omutagáɾa,big leaves,person,omutagara.wav,0
omutagata,omutagáta,food that is a bit warm but not hot or cold,person,omutagata.wav,0
omutagatago,omutagatágo,udder,person,omutagatago.wav,0
omutahatsi,omutahátsi,a person who likes to carry many things at once,person,omutahatsi.wav,0
omutahe,omutáhe,local beer made from ripe bananas that omutahimbwa omutiba,person,omutahe.wav,0
omutahimbwa,omutahímβwa,iron bar,person,omutahimbwa.wav,0
omutaho,omutáho,funnel,person,omutaho.wav,0
omutaju,omutáju,milk drunk in the absence of the one who usually drinks it. omutaka1 n. village mate,person,omutaju.wav,0
omutamba-byona,omutamβa-βyóna,a type of thrub which is thought to cure all diseases,person,omutamba-byona.wav,0
omutambizi,omutamβízi,healer,person,omutambizi.wav,0
omutambo,omutámβo,The usefulness of something,person,omutambo.wav,0
omutana,omutána,bundle,person,omutana.wav,0
omutanagi,omutanági,arrow-maker,person,omutanagi.wav,0
omutangirizi,omutaŋiɾízi,hopitable person,person,omutangirizi.wav,0
omutango,omutáŋo,fine,person,omutango.wav,0
omutangye,omutáŋye,ripe bananas that are squeezed to get juice out of them,person,omutangye.wav,0
omutanyango,omutaɲáŋo,pride,person,omutanyango.wav,0
omutarabanda,omutaɾaβánda,wooden sandles,person,omutarabanda.wav,0
omutarasho,omutaɾáʃo,a quick move to escape something. We ran quickly as soon as it started raining,person,omutarasho.wav,0
omutare,omutáɾe,EKIRARE,person,omutare.wav,0
omutariko,omutaɾíko,smoked meat,person,omutariko.wav,0
omutatembwa,omutatémβwa,a tree species with big leaves and a thorny stem and blances,person,omutatembwa.wav,0
omutavu,omutávu,calf,person,omutavu.wav,0
omuteeberezi,omuteːβeɾézi,guesser,person,omuteeberezi.wav,0
omuteebi,omutéːβi,striker,person,omuteebi.wav,0
omuteeganda,omuteːgánda,hard working person,person,omuteeganda.wav,0
omuteegi,omutéːgi,hair cutter,person,omuteegi.wav,0
omuteego,omutéːgo,words or actions that make bad things happen,person,omuteego.wav,0
omuteeko,omutéːko,bandle,person,omuteeko.wav,0
omuteerani,omuteːɾáni,mediator,person,omuteerani.wav,0
omuteete,omutéːte,lemon grass,person,omuteete.wav,0
omuteeyamba,omuteːyámβa,"player striker, multiplier, surveyor, gambler. omutego [omutego] n. trap",person,omuteeyamba.wav,0
omutegyeki,omuteɟéki,governor or leader,person,omutegyeki.wav,0
omutemere,omuteméɾe,hid of beehive made of banana fibres and is round,person,omutemere.wav,0
omutemo,omutémo,potion,person,omutemo.wav,0
omutereezi,omuteɾéːzi,organizer,person,omutereezi.wav,0
omuteruzi,omuteɾúzi,a person who lifts heavy loads for money,person,omuteruzi.wav,0
omutiba,omutíβa,a brick making tray. omutima omuzaano 192,person,omutiba.wav,0
omutinkimo,omutinkímo,being very sturbon and wanting to belong to every group or everywhere,person,omutinkimo.wav,0
omutirimo,omutiɾímo,playing around especially when satisfied after eating,person,omutirimo.wav,0
omutobe,omutóβe,a mixture of different things that is had to seperate eg different kinds of flour. They have a mixture of millet and maize flour,person,omutobe.wav,0
omutoha,omutóha,bean's soup,person,omutoha.wav,0
omutondozi,omutondózi,a person who removes banana from its peelings in preparation for squeezing,person,omutondozi.wav,0
omutonganwa,omutoŋánwa,a tree pleant for a kind of egg plants that are eaten as fruits when ripe,person,omutonganwa.wav,0
omutoohoro,omutoːhóɾo,enema,person,omutoohoro.wav,0
omutoomoore,omutoːmóːɾe,giant,person,omutoomoore.wav,0
omutoorane,omutoːɾáne,the chosen or sorted one,person,omutoorane.wav,0
omutoozo,omutóːzo,tooth pick,person,omutoozo.wav,0
omutoro,omutóɾo,a set of things having some attribute in common,person,omutoro.wav,0
omutoroogo,omutoɾóːgo,contageous abortion,person,omutoroogo.wav,0
omutorotoozi,omutoɾotóːzi,and it stops animals fro destroying crops. omutunga2 n. rain water that runs off into a valley or rivers,person,omutorotoozi.wav,0
omutunguro,omutuŋúɾo,shiverish,person,omutunguro.wav,0
omuturika,omutuɾíka,a tree species,person,omuturika.wav,0
omuturubwita,omutuɾuβwíta,half cooked food,person,omuturubwita.wav,0
omutuuko,omutúːko,an act of tying something tightly,person,omutuuko.wav,0
omutuumo,omutúːmo,a heap of things. They have given him a heap of clothes to wash,person,omutuumo.wav,0
omutwara-ngoma,omutwaɾa-ŋóma,somebody who has or is to take the mantle ofleadership,person,omutwara-ngoma.wav,0
omutwaranizi,omutwaɾanízi,a person who does not give up,person,omutwaranizi.wav,0
omutwe,omútwe,ears nose mouth and brain.  heading. 3) regiment. 4) chapter,person,omutwe.wav,0
omutyobero,omutyoβéɾo,a very tall person,person,omutyobero.wav,0
omuvumba,omuvúmβa,saliva of the cow,person,omuvumba.wav,0
omuvuyi,omuvúyi,dealer,person,omuvuyi.wav,0
omuyego,omuyégo,etc and often occuring in epidemics,person,omuyego.wav,0
omuyogoozi,omuyogóːzi,who creates a lot of noise,person,omuyogoozi.wav,0
omuyonga,omuyóŋa,ash,person,omuyonga.wav,0
omuyovu,omuyóvu,a tree species,person,omuyovu.wav,0
omuyoya,omuyóya,tundra and mountains,person,omuyoya.wav,0
omuzaabibu,omuzaːβíβu,grape,person,omuzaabibu.wav,0
omuzaahe,omuzáːhe,an exiled person,person,omuzaahe.wav,0
omuzaahuuzi,omuzaːhúːzi,savior,person,omuzaahuuzi.wav,0
omuzaani,omuzáːni,player,person,omuzaani.wav,0
omuzaanirizi,omuzaːniɾízi,one with no side in a play [one who plays on both sides],person,omuzaanirizi.wav,0
omuzaano,omuzáːno,game or sport,person,omuzaano.wav,0
omuzaarisa,omuzaːɾísa,midwife,person,omuzaarisa.wav,0
omuzaaza-numi,omuzaːza-númi,with leaves like that of a mango tree,person,omuzaaza-numi.wav,0
omuzahambuko,omuzahamβúko,hot temper,person,omuzahambuko.wav,0
omuzaituuni,omuzaitúːni,olive tree,person,omuzaituuni.wav,0
omuzambaaro,omuzamβáːɾo,astate of confusion,person,omuzambaaro.wav,0
omuze,omúze,habit,person,omuze.wav,0
omuzi,omúzi,root,person,omuzi.wav,0
omuziga-ngoma,omuziga-ŋóma,oval shaped leaves usually planted in farms or compunds to provide shades,person,omuziga-ngoma.wav,0
omuzigangore,omuzigaŋóɾe,A wild tree specie that has small leaves used as medicine,person,omuzigangore.wav,0
omuzigiti,omuzigíti,mosque,person,omuzigiti.wav,0
omuzigo,omuzígo,room,person,omuzigo.wav,0
omuzigu,omuzígu,enemy,person,omuzigu.wav,0
omuziika-manzi,omuziːka-mánzi,a lot of alcohol swallowed at once,person,omuziika-manzi.wav,0
omuziko,omuzíko,a type of tree with broad leaves that usually grows at the source of water,person,omuziko.wav,0
omuzimbwe,omuzímβwe,zeal,person,omuzimbwe.wav,0
omuzimu,omuzímu,ghost,person,omuzimu.wav,0
omuzindaaro,omuzindáːɾo,microphone,person,omuzindaaro.wav,0
omuzindi,omuzíndi,a heap of dung,person,omuzindi.wav,0
omuzinga,omuzíŋa,swarm,person,omuzinga.wav,0
omuzingangoma,omuziŋaŋóma,king,person,omuzingangoma.wav,0
omuzingo,omuzíŋo,roll,person,omuzingo.wav,0
omuzingoonya,omuziŋóːɲa,banana leaves' midrib,person,omuzingoonya.wav,0
omuzini,omuzíni,or whose job is singing or dancing,person,omuzini.wav,0
omuzinzi,omuzínzi,repulse,person,omuzinzi.wav,0
omuzirimuko,omuziɾimúko,a short visit paid,person,omuzirimuko.wav,0
omuziro,omuzíɾo,use or talk about a particular thing or item,person,omuziro.wav,0
omuzizi,omuzízi,a day's work,person,omuzizi.wav,0
omuzo,omúzo,stick,person,omuzo.wav,0
omuzuzu,omuzúzu,a small tree used in making sticks and mallets,person,omuzuzu.wav,0
omwa,ómwa,"shop, etc",person,omwa.wav,0
omwabo,omwáβo,Refering to other people's household. We got these chairs from their house,person,omwabo.wav,0
omwaga,omwága,Ferocity,person,omwaga.wav,0
omwagazi,omwagázi,female animal,person,omwagazi.wav,0
omwahure,omwahúɾe,Pprotestant Reverand,person,omwahure.wav,0
omwahwa,omwáhwa,a very small cluster of plantation. omwaka1 n. year,person,omwahwa.wav,0
omwakiizi,omwakíːzi,receptionist,person,omwakiizi.wav,0
omwaku,omwáku,elephant's trunk,person,omwaku.wav,0
omwambato,omwamβáto,he failed to get a shoe to put on. omwambuzi omweganzi 194,person,omwambato.wav,0
omwambuzi,omwamβúzi,husband chief,person,omwambuzi.wav,0
omwamuzi,omwamúzi,rainstopper,person,omwamuzi.wav,0
omwana,omwána,child,person,omwana.wav,0
omwangaazima,omwaŋaːzíma,omuhingaazima,person,omwangaazima.wav,0
omwangaazimu,omwaŋaːzímu,omwangangye1 n. ibis,person,omwangaazimu.wav,0
omwangi,omwáŋi,hater,person,omwangi.wav,0
omwangizi,omwaŋízi,jealous person,person,omwangizi.wav,0
omwango,omwáŋo,a door frame,person,omwango.wav,0
omwani,omwáni,coffee,person,omwani.wav,0
omwaniko,omwaníko, exposure,person,omwaniko.wav,0
omwanjagiro,omwanjagíɾo,a state where one is confused and is not sure of what is right or one is not sure of everything aroung him or her,person,omwanjagiro.wav,0
omwanjami,omwanjámi,backbitter,person,omwanjami.wav,0
omwanjuki,omwanjúki,absent minded person,person,omwanjuki.wav,0
omwanjuko,omwanjúko,madness or insernity,person,omwanjuko.wav,0
omwano,omwáno,a younger flower/fruit of bananas that is not yet ready for consumption. omwanya1 n. period of time. omwanya2 n. position got in class after sitting for examinations and getting ranked according to perfomance. omwanya3 n. instead of,person,omwano.wav,0
omwaraara,omwaɾáːɾa,a flat and plain place,person,omwaraara.wav,0
omwaransi,omwaɾánsi,a flat land big enough and free from hills,person,omwaransi.wav,0
omwarikiro,omwaɾikíɾo,something that lays flat and smooth,person,omwarikiro.wav,0
omwariko,omwaɾíko,beans which have produced the second leaves after germination,person,omwariko.wav,0
omwarikye,omwaɾíce,a well laid place usually with grass,person,omwarikye.wav,0
omwariro,omwaɾíɾo,grass spread for sitting on,person,omwariro.wav,0
omwaro,omwáɾo,harbour,person,omwaro.wav,0
omwaruuro,omwaɾúːɾo,mulch,person,omwaruuro.wav,0
omwata,omwáta,weed,person,omwata.wav,0
omwatangabo,omwataŋáβo,end of an arrow,person,omwatangabo.wav,0
omwatano,omwatáno,boundary,person,omwatano.wav,0
omwate,omwáte,millet or sorghum cake,person,omwate.wav,0
omwatse,omwátse,ekyatse,person,omwatse.wav,0
omwayi,omwáyi,a thief who normally takes whatever they come across especially petty things,person,omwayi.wav,0
omwebaraganyo,omweβaɾagáɲo,a situation where empty things or utensils hit each other and create a certain noise,person,omwebaraganyo.wav,0
omwebazyo,omweβázyo,evening,person,omwebazyo.wav,0
omwebembezi,omweβemβézi,leader,person,omwebembezi.wav,0
omwebindo,omweβíndo,to close ones legs so as to sit properly,person,omwebindo.wav,0
omwecurengi,omwecuɾéŋi,nibamera amabeere maraingwa,person,omwecurengi.wav,0
omwegande,omwegánde,a lazy person,person,omwegande.wav,0
omweganzi,omwegánzi,one who intetionally pretends to be lazy. omwegi omwetango,person,omweganzi.wav,0
omwegi,omwégi,college or university amd studies something,person,omwegi.wav,0
omwegiragye,omwegiɾáɟe,a conceited person,person,omwegiragye.wav,0
omwegizo,omwegízo,refusing to do something pretending not to know how to do it. She knows how to peel matooke but she pretends not to be knowing,person,omwegizo.wav,0
